"","y","x1","x2","x3","x4","x5","x6"
"4466",0,1,6602,30,508,597,45
"4467",1,1,2237,35,139,816,62
"4468",0,1,4303,45,574,719,3
"4469",0,0,8059,35,625,799,67
"4470",1,0,3166,62,321,707,81
"4471",1,1,8042,46,317,739,42
"4472",0,1,6593,19,343,681,19
"4473",0,1,3211,32,572,840,79
"4474",1,1,6698,33,800,632,100
"4475",0,0,5220,52,208,609,4
"4476",0,1,1361,35,481,506,81
"4477",1,0,5651,71,674,567,30
"4478",0,1,6499,19,597,693,6
"4479",0,0,5254,30,598,802,5
"4480",1,0,7408,29,278,736,8
"4481",1,0,1232,68,116,847,73
"4482",1,0,3302,62,132,501,70
"4483",0,0,7656,45,494,847,15
"4484",1,0,6642,50,429,734,22
"4485",0,1,1503,59,544,710,63
"4486",1,0,7560,75,197,846,58
"4487",1,0,1225,58,702,549,90
"4488",1,0,3774,27,730,747,72
"4489",1,1,1748,52,735,752,77
"4490",1,1,1756,69,414,730,9
"4491",0,1,7795,37,196,601,20
"4492",0,0,4281,26,358,817,38
"4493",0,0,6161,71,481,677,33
"4494",0,0,1443,52,395,846,90
"4495",0,0,2115,27,121,654,14
"4496",1,0,3636,66,735,542,63
"4497",0,0,4691,49,567,790,3
"4498",1,1,6837,64,114,820,42
"4499",1,0,4412,40,235,561,82
"4500",0,0,7733,24,689,535,74
"4501",1,1,1687,23,515,619,21
"4502",1,1,3933,54,278,520,11
"4503",1,1,4606,44,588,791,82
"4504",1,1,7982,52,141,579,63
"4505",1,1,2528,57,588,580,89
"4506",0,0,2194,38,213,626,70
"4507",0,1,3112,69,443,741,91
"4508",1,1,8370,57,116,741,48
"4509",1,0,8410,76,520,689,16
"4510",1,0,3023,66,328,601,48
"4511",0,0,6244,50,713,646,41
"4512",0,1,4380,38,375,763,30
"4513",1,0,7744,67,328,678,1
"4514",0,1,7770,38,215,607,41
"4515",0,0,1863,36,165,707,89
"4516",1,0,3589,29,252,690,10
"4517",0,0,8057,35,426,781,87
"4518",0,1,3250,40,209,669,8
"4519",1,0,3928,25,340,692,79
"4520",0,0,3070,34,235,793,53
"4521",0,1,3214,60,713,847,41
"4522",1,1,1948,31,466,809,66
"4523",0,0,3462,22,172,730,66
"4524",0,0,6297,45,807,729,65
"4525",0,1,2661,57,334,597,69
"4526",1,0,5347,73,340,620,30
"4527",1,0,1294,73,593,623,61
"4528",1,1,7918,74,246,697,58
"4529",1,1,3539,38,527,627,94
"4530",0,0,8377,26,797,685,88
"4531",1,0,3559,78,744,670,48
"4532",0,1,3799,45,170,660,44
"4533",0,0,3461,48,265,528,13
"4534",0,0,1009,35,831,599,11
"4535",0,1,1661,45,539,620,17
"4536",0,1,7616,43,552,658,79
"4537",0,1,4891,38,719,517,88
"4538",1,0,4212,44,541,637,40
"4539",1,0,3660,73,113,633,9
"4540",0,1,6920,25,424,616,92
"4541",0,1,3045,57,243,792,94
"4542",1,1,3598,54,762,662,87
"4543",0,0,1671,50,182,553,56
"4544",0,1,1098,21,181,509,7
"4545",1,1,8110,78,275,610,34
"4546",0,1,1621,36,409,567,25
"4547",1,1,3293,27,466,824,89
"4548",1,1,1338,62,254,652,45
"4549",0,0,3675,60,107,623,27
"4550",0,0,4516,41,238,544,77
"4551",1,1,8082,67,840,578,38
"4552",1,1,3649,70,671,800,67
"4553",0,1,2391,28,117,787,57
"4554",1,0,6209,25,538,640,10
"4555",1,1,5027,61,604,611,5
"4556",0,0,3925,76,325,805,16
"4557",1,1,8471,73,571,603,81
"4558",0,1,2980,24,685,748,31
"4559",0,0,7153,61,720,760,95
"4560",1,1,7851,78,299,524,6
"4561",0,0,4636,45,241,704,28
"4562",1,0,2715,76,423,826,19
"4563",1,1,3936,45,153,786,96
"4564",1,1,6694,75,366,519,4
"4565",1,0,1993,72,469,799,100
"4566",1,1,6845,54,129,767,11
"4567",0,0,2235,49,153,502,1
"4568",1,1,2375,26,120,583,48
"4569",0,1,4465,26,415,846,35
"4570",1,1,6690,27,467,603,92
"4571",1,1,5918,50,225,573,51
"4572",0,0,1877,43,541,619,21
"4573",0,0,7118,55,659,716,48
"4574",1,1,6183,72,415,660,98
"4575",0,0,7662,35,111,601,49
"4576",1,0,5560,29,570,558,15
"4577",0,1,1285,55,343,724,22
"4578",1,0,1477,69,579,823,39
"4579",1,0,5922,80,286,700,24
"4580",0,1,3233,44,464,755,7
"4581",1,1,2212,58,190,807,97
"4582",1,1,5292,34,821,647,34
"4583",1,1,6084,41,429,652,82
"4584",0,0,3053,28,262,536,11
"4585",0,0,2733,30,533,594,30
"4586",1,0,8042,26,316,515,20
"4587",0,1,4367,79,656,745,5
"4588",0,0,3572,80,789,847,18
"4589",0,1,3974,69,215,687,82
"4590",1,1,7832,56,370,763,68
"4591",0,0,3809,32,795,785,96
"4592",0,1,6874,67,845,734,61
"4593",1,1,3424,21,582,722,70
"4594",0,0,4150,74,661,833,61
"4595",0,0,3386,24,789,741,4
"4596",0,0,7567,26,679,669,25
"4597",1,1,3429,33,220,563,21
"4598",0,1,2782,54,575,707,84
"4599",1,1,8065,76,444,585,71
"4600",0,0,7352,71,821,512,27
"4601",0,0,3265,25,102,836,41
"4602",0,0,5155,74,283,606,62
"4603",1,1,3986,50,376,576,73
"4604",1,0,4953,66,403,805,32
"4605",1,1,2396,71,818,558,22
"4606",0,0,4364,41,444,512,74
"4607",0,0,4901,64,478,576,20
"4608",0,0,1866,51,686,588,95
"4609",1,1,4080,36,730,847,24
"4610",0,0,7286,44,251,519,57
"4611",0,1,1276,22,585,782,68
"4612",0,0,7141,78,487,548,2
"4613",0,0,3956,23,721,605,9
"4614",1,1,6570,29,762,724,94
"4615",0,1,1987,54,832,839,76
"4616",0,1,6661,22,424,545,25
"4617",1,1,3473,72,170,621,79
"4618",0,1,5873,19,713,524,94
"4619",0,1,5436,19,558,677,77
"4620",0,1,1502,60,312,553,9
"4621",0,0,2615,55,420,659,65
"4622",0,1,8178,25,337,718,10
"4623",1,0,1080,58,135,552,7
"4624",1,0,4071,30,261,545,38
"4625",0,0,3629,33,709,560,83
"4626",0,1,7502,56,168,784,92
"4627",1,1,3044,72,644,771,87
"4628",1,1,2902,53,830,795,47
"4629",0,1,6253,67,344,645,69
"4630",1,1,2364,69,390,782,73
"4631",0,0,4562,66,221,844,72
"4632",0,1,1996,30,111,770,2
"4633",1,1,5334,47,744,598,16
"4634",0,1,4584,18,651,825,87
"4635",0,0,6435,25,343,508,66
"4636",0,0,2492,18,724,797,92
"4637",1,0,3444,41,431,671,74
"4638",1,0,7226,47,177,775,78
"4639",1,0,2639,75,766,742,76
"4640",0,0,5546,43,608,805,26
"4641",0,1,1789,44,507,705,67
"4642",1,0,5981,60,226,755,35
"4643",1,0,5937,35,757,519,38
"4644",0,1,1838,60,819,774,57
"4645",1,1,2123,79,744,822,66
"4646",0,1,4894,70,599,833,28
"4647",1,1,6801,58,441,783,50
"4648",0,1,5430,53,103,584,16
"4649",0,0,4390,52,591,599,46
"4650",0,1,8452,33,277,609,82
"4651",0,0,1606,43,406,505,99
"4652",1,0,5891,52,413,603,89
"4653",0,0,6641,22,626,687,13
"4654",0,1,6193,58,250,828,52
"4655",0,1,8237,26,552,596,6
"4656",1,1,2958,50,431,811,43
"4657",1,1,6061,51,592,748,58
"4658",1,1,5718,67,821,756,95
"4659",1,0,6036,39,431,774,9
"4660",1,1,1640,26,784,604,12
"4661",1,0,3918,69,796,841,2
"4662",1,1,6147,68,602,682,45
"4663",0,0,6245,21,102,700,84
"4664",1,1,5935,24,148,592,65
"4665",1,1,2594,78,821,630,10
"4666",0,0,4973,40,684,662,99
"4667",0,0,3308,37,449,537,97
"4668",1,0,5686,71,720,833,34
"4669",0,0,7673,19,371,744,40
"4670",1,1,5389,44,520,706,64
"4671",0,1,4049,23,194,772,70
"4672",1,1,7246,52,411,696,4
"4673",1,0,8381,58,829,749,9
"4674",1,0,4805,37,769,775,68
"4675",0,0,7607,22,139,680,2
"4676",1,0,5309,68,471,827,19
"4677",1,0,5353,57,529,812,40
"4678",0,1,6306,29,502,780,14
"4679",1,0,3559,37,607,732,22
"4680",0,0,4445,72,631,807,14
"4681",0,1,2696,42,529,563,4
"4682",0,0,5938,45,429,534,30
"4683",1,1,3878,77,294,765,96
"4684",0,1,6175,49,721,753,55
"4685",1,0,5544,70,370,652,32
"4686",0,1,4994,63,142,805,3
"4687",1,1,4829,64,302,505,39
"4688",0,1,4010,74,213,707,58
"4689",0,1,5095,37,598,708,6
"4690",1,0,5819,35,345,509,88
"4691",1,1,2129,42,573,652,71
"4692",1,0,2857,33,578,516,99
"4693",0,1,7539,70,270,784,63
"4694",1,0,2218,57,315,718,52
"4695",1,1,2672,36,525,788,25
"4696",0,0,3955,56,736,780,44
"4697",1,1,7344,75,206,533,46
"4698",1,0,7376,34,162,637,68
"4699",0,1,6719,32,173,778,23
"4700",1,1,1414,31,742,627,34
"4701",1,1,1879,71,738,794,96
"4702",0,0,8166,51,481,625,7
"4703",1,0,1796,35,405,627,83
"4704",1,1,2273,57,666,628,14
"4705",0,1,4111,62,702,751,69
"4706",1,1,1462,62,819,651,25
"4707",0,1,4576,22,258,697,45
"4708",1,1,3180,23,171,647,82
"4709",1,1,2735,68,253,645,23
"4710",0,0,1518,25,364,839,49
"4711",1,1,1486,76,401,677,72
"4712",0,1,4200,40,209,830,80
"4713",0,1,3304,33,304,813,11
"4714",0,0,7980,48,662,821,96
"4715",1,0,2616,57,296,605,62
"4716",1,1,8015,21,704,642,52
"4717",1,1,7129,64,549,832,45
"4718",0,1,5681,34,231,644,10
"4719",0,1,7845,25,478,753,49
"4720",0,1,7813,39,442,517,39
"4721",1,1,2047,50,849,517,54
"4722",1,0,4123,37,794,686,84
"4723",1,1,7507,43,208,510,55
"4724",0,1,5911,34,514,769,95
"4725",0,0,6912,23,336,637,37
"4726",1,1,5105,78,694,737,65
"4727",1,0,3915,45,394,676,93
"4728",1,1,6693,50,456,749,14
"4729",1,0,2014,71,220,510,53
"4730",1,1,2924,65,837,667,3
"4731",1,0,2703,69,476,600,98
"4732",1,1,2778,60,194,607,42
"4733",0,1,3291,20,168,605,21
"4734",0,0,6673,68,102,628,57
"4735",0,1,7670,20,539,527,31
"4736",1,0,5938,79,807,719,87
"4737",0,1,5888,53,586,826,86
"4738",0,1,5097,30,519,805,28
"4739",1,1,6097,26,275,656,81
"4740",0,1,5485,80,478,785,83
"4741",0,1,4764,30,429,758,67
"4742",1,1,8332,43,743,626,67
"4743",1,0,1793,68,194,662,12
"4744",1,1,7446,76,228,633,1
"4745",1,1,7554,48,594,696,67
"4746",0,1,1162,45,226,737,21
"4747",0,0,1995,74,739,843,54
"4748",0,1,2252,52,849,591,83
"4749",0,0,1449,74,503,667,67
"4750",1,1,6571,35,312,505,29
"4751",1,1,7807,61,437,603,59
"4752",1,1,3430,26,230,551,75
"4753",0,1,5944,53,481,528,25
"4754",1,0,4073,68,764,676,63
"4755",1,1,4311,78,220,599,2
"4756",1,0,6659,55,483,630,78
"4757",1,0,8401,74,213,689,20
"4758",1,0,4114,79,602,674,96
"4759",0,0,5440,70,119,546,91
"4760",0,0,3284,39,374,664,25
"4761",1,0,4697,79,682,783,40
"4762",1,0,2906,76,117,671,94
"4763",1,1,3054,70,162,569,5
"4764",0,1,4963,27,777,683,75
"4765",0,1,5603,41,657,821,31
"4766",0,0,6367,71,514,846,68
"4767",1,1,6217,30,192,597,59
"4768",1,1,8411,71,738,581,94
"4769",0,1,3891,31,186,765,57
"4770",1,1,2057,61,168,609,86
"4771",1,0,7525,75,359,755,82
"4772",0,1,2720,32,496,788,6
"4773",1,1,2450,70,362,657,94
"4774",1,1,4042,65,130,511,36
"4775",0,0,3918,21,481,847,14
"4776",1,1,6467,75,155,818,46
"4777",0,1,4288,41,502,746,55
"4778",0,0,7330,77,523,733,32
"4779",0,0,7918,22,591,526,62
"4780",1,1,2544,73,158,765,17
"4781",0,1,1712,67,371,598,69
"4782",0,1,5820,39,204,589,30
"4783",0,1,4349,46,773,692,3
"4784",1,1,4520,60,372,515,41
"4785",1,1,5923,51,784,593,57
"4786",1,1,7597,24,129,757,60
"4787",0,1,7300,19,557,804,14
"4788",1,1,1603,76,452,627,68
"4789",0,1,8144,29,167,816,42
"4790",1,1,3091,63,415,517,15
"4791",0,1,2513,52,307,707,51
"4792",1,1,2272,64,527,665,90
"4793",1,1,3979,22,789,683,15
"4794",0,1,6590,44,767,682,14
"4795",1,1,1294,47,243,687,58
"4796",0,0,5632,57,186,657,70
"4797",1,0,7116,40,507,799,28
"4798",0,0,4639,69,235,823,29
"4799",0,0,4245,49,487,783,59
"4800",0,1,5985,58,569,710,22
"4801",1,0,5506,78,282,676,93
"4802",1,1,2756,73,586,585,49
"4803",0,0,3922,20,116,645,46
"4804",0,1,4378,23,736,540,59
"4805",1,1,4643,22,204,601,17
"4806",0,1,5204,27,561,841,36
"4807",1,1,6040,43,602,770,5
"4808",0,0,4418,31,426,707,33
"4809",1,1,2735,63,842,660,2
"4810",0,0,6028,41,257,543,66
"4811",1,1,7005,43,314,564,10
"4812",1,0,6406,48,717,808,4
"4813",0,0,6408,64,727,835,46
"4814",0,0,4126,21,575,805,34
"4815",0,0,3536,51,151,555,9
"4816",0,1,7680,49,344,683,32
"4817",1,1,2904,66,413,520,68
"4818",0,0,2872,26,297,775,72
"4819",0,0,1138,45,625,505,24
"4820",0,0,2185,53,414,678,62
"4821",0,0,4659,24,579,518,82
"4822",1,0,6957,72,536,592,100
"4823",1,0,2310,79,716,553,92
"4824",0,1,6791,60,364,844,46
"4825",0,0,6096,37,634,784,14
"4826",0,1,5608,40,498,846,56
"4827",1,1,6331,33,348,662,3
"4828",0,0,2533,79,103,810,1
"4829",1,0,7568,79,588,500,16
"4830",1,1,2577,52,118,790,75
"4831",0,0,6723,19,597,747,59
"4832",0,1,5824,59,342,807,78
"4833",0,0,6294,49,685,501,23
"4834",1,0,1588,29,156,661,59
"4835",0,1,3397,71,354,842,39
"4836",1,0,5958,76,339,815,42
"4837",0,1,1436,25,754,798,20
"4838",0,0,5456,31,556,585,24
"4839",1,0,4292,43,669,844,73
"4840",1,1,1006,74,231,817,70
"4841",0,0,6709,69,624,568,38
"4842",0,0,5607,46,120,512,72
"4843",1,1,5392,75,279,536,76
"4844",0,1,3628,52,838,747,83
"4845",0,0,5547,25,221,502,50
"4846",0,0,2048,24,692,583,69
"4847",1,1,1453,68,542,780,50
"4848",1,1,3004,39,529,720,23
"4849",0,0,6135,79,265,750,56
"4850",1,1,1215,74,268,826,29
"4851",0,1,6696,54,579,649,8
"4852",1,1,3880,54,822,659,93
"4853",0,1,3766,21,289,663,25
"4854",1,1,5057,20,362,556,42
"4855",1,1,8249,30,450,618,94
"4856",0,0,1497,57,620,602,20
"4857",0,0,6351,54,703,713,34
"4858",1,0,5278,33,475,578,22
"4859",1,0,7197,76,547,542,69
"4860",0,0,5839,32,352,689,2
"4861",0,0,6583,53,762,798,52
"4862",1,0,6428,45,470,674,47
"4863",1,1,2992,50,166,672,35
"4864",0,1,6796,20,272,815,26
"4865",1,1,7989,77,386,696,48
"4866",0,1,5618,62,774,709,10
"4867",0,1,5444,64,605,573,33
"4868",0,1,1385,30,117,754,64
"4869",1,1,7703,72,473,543,5
"4870",1,1,2665,36,794,509,66
"4871",0,0,5423,30,391,836,81
"4872",0,0,4251,59,713,512,7
"4873",1,1,2494,75,564,669,8
"4874",1,1,7519,77,583,786,53
"4875",0,1,7672,33,369,677,91
"4876",0,1,3545,21,499,508,16
"4877",1,1,4212,47,191,798,18
"4878",0,1,2914,49,811,578,17
"4879",1,0,5632,77,511,513,29
"4880",1,1,2785,72,491,696,34
"4881",1,1,1503,41,805,595,66
"4882",1,1,6103,50,708,553,75
"4883",0,0,5855,30,229,714,69
"4884",1,0,7176,38,509,732,49
"4885",1,1,6334,28,760,720,5
"4886",0,0,1332,33,786,739,34
"4887",0,0,6972,42,295,666,13
"4888",0,0,2771,59,141,631,91
"4889",1,1,2942,77,316,818,3
"4890",1,1,4406,38,491,832,84
"4891",0,0,1830,21,800,773,94
"4892",1,1,6867,76,446,524,83
"4893",1,1,6110,73,579,697,16
"4894",0,0,7181,59,433,835,49
"4895",0,1,6001,28,605,808,24
"4896",1,1,6512,76,360,783,40
"4897",1,1,3517,74,543,636,88
"4898",0,0,2133,19,624,819,64
"4899",0,0,3367,24,204,702,37
"4900",1,0,5700,79,484,793,2
"4901",1,1,4662,41,418,576,21
"4902",0,1,8475,64,203,838,34
"4903",0,1,2852,49,620,647,39
"4904",1,1,2022,78,199,712,11
"4905",1,1,3325,66,410,571,36
"4906",1,1,6417,37,316,722,22
"4907",0,0,6825,40,134,827,79
"4908",0,1,2012,20,216,687,41
"4909",1,0,4499,62,724,528,20
"4910",1,1,5258,78,608,717,24
"4911",1,1,2652,68,620,786,39
"4912",1,1,6680,71,488,686,41
"4913",1,1,3046,77,433,644,77
"4914",0,0,4128,48,849,538,90
"4915",1,1,2158,71,733,687,19
"4916",0,1,5941,27,626,583,83
"4917",0,1,2457,31,165,630,14
"4918",1,1,1840,22,274,603,12
"4919",0,1,4253,36,501,713,96
"4920",1,0,1581,74,604,747,79
"4921",1,0,4152,47,426,686,34
"4922",1,1,7425,63,158,760,5
"4923",1,1,5844,35,627,742,99
"4924",0,1,7754,21,747,626,53
"4925",1,0,6177,75,370,507,53
"4926",0,1,6621,54,274,740,24
"4927",0,0,1520,22,777,810,66
"4928",1,1,6255,72,834,643,83
"4929",0,1,5372,26,192,589,97
"4930",1,1,2454,79,327,774,99
"4931",1,1,4846,64,261,747,59
"4932",1,1,7727,49,639,530,82
"4933",1,0,4270,76,445,760,1
"4934",0,0,6426,46,141,805,34
"4935",0,0,3348,40,132,833,65
"4936",0,0,7557,26,538,623,71
"4937",0,0,2102,43,647,696,40
"4938",0,0,7354,70,101,798,80
"4939",0,0,4459,40,807,838,62
"4940",0,1,1730,79,374,830,56
"4941",0,0,4828,37,521,653,31
"4942",1,0,6763,23,671,648,54
"4943",1,1,3748,79,806,710,10
"4944",0,1,5443,47,153,849,68
"4945",1,1,1589,28,779,632,75
"4946",1,1,7070,63,540,709,81
"4947",0,0,3504,68,792,678,77
"4948",0,0,5076,38,823,827,77
"4949",1,0,1691,75,446,597,53
"4950",1,0,3592,54,619,734,67
"4951",1,1,6149,77,339,510,61
"4952",0,0,4010,66,157,747,56
"4953",1,1,3947,60,140,572,33
"4954",0,1,6599,23,276,637,84
"4955",1,1,1647,25,385,784,55
"4956",1,0,7297,69,732,504,70
"4957",0,1,5281,56,767,807,8
"4958",0,0,5621,18,502,660,16
"4959",1,1,1737,80,576,633,94
"4960",0,0,4370,19,564,575,82
"4961",1,1,1959,58,106,580,97
"4962",1,0,5031,58,343,649,30
"4963",0,1,8435,44,549,789,90
"4964",0,0,5941,61,358,533,98
"4965",0,0,6403,60,218,684,67
"4966",0,1,2157,58,840,725,59
"4967",1,0,6504,53,190,683,9
"4968",1,1,4564,65,480,532,99
"4969",0,0,7995,31,162,713,11
"4970",1,1,4561,50,532,832,17
"4971",1,1,8113,35,773,692,89
"4972",0,1,7850,63,603,666,16
"4973",0,1,7356,43,476,763,59
"4974",1,0,2666,32,426,510,87
"4975",0,1,1007,23,192,668,72
"4976",1,0,3882,71,543,625,97
"4977",1,0,4030,73,706,699,62
"4978",1,0,1152,32,117,520,39
"4979",1,0,1852,29,685,643,18
"4980",0,0,5992,78,439,652,53
"4981",0,1,1142,70,448,821,59
"4982",0,0,2482,62,476,588,27
"4983",1,0,1200,56,524,655,19
"4984",1,1,7362,64,517,549,27
"4985",1,0,7702,43,455,826,65
"4986",0,1,8200,20,119,517,58
"4987",1,1,8105,63,382,632,88
"4988",0,1,5027,36,546,512,23
"4989",0,1,1217,50,698,779,32
"4990",0,0,3037,26,481,549,72
"4991",1,1,3933,38,292,802,83
"4992",1,1,1016,46,359,703,31
"4993",0,0,3121,58,719,587,29
"4994",1,0,1346,65,430,623,8
"4995",0,0,4625,52,133,828,38
"4996",0,1,2537,49,145,819,53
"4997",0,0,4910,43,587,743,52
"4998",1,1,7564,66,321,786,37
"4999",1,0,1549,80,133,713,47
"5000",1,1,3560,73,509,804,94
"5001",1,0,4115,60,409,523,12
"5002",1,1,2057,60,327,691,60
"5003",1,0,4431,58,578,802,61
"5004",1,1,7023,49,627,723,49
"5005",0,1,3408,50,523,716,58
"5006",0,0,7511,67,696,615,97
"5007",0,1,2852,74,438,745,40
"5008",1,0,7161,31,122,639,80
"5009",0,0,2609,72,659,772,15
"5010",1,0,5275,65,213,801,81
"5011",1,1,3755,39,330,711,10
"5012",1,0,8103,45,373,520,56
"5013",0,0,1769,72,844,742,63
"5014",0,1,5026,22,610,628,16
"5015",1,0,1612,38,621,722,62
"5016",1,1,3167,69,130,618,95
"5017",0,0,5968,28,196,705,67
"5018",1,0,1972,60,653,775,73
"5019",0,0,8495,19,163,715,15
"5020",0,0,6051,51,633,848,20
"5021",0,0,3639,31,426,545,6
"5022",0,0,2977,47,547,621,7
"5023",1,1,8154,30,760,574,9
"5024",0,0,6854,65,615,778,31
"5025",0,1,7195,20,158,711,31
"5026",0,1,1462,34,473,705,87
"5027",1,0,7462,28,468,642,74
"5028",0,0,7980,57,468,532,94
"5029",0,0,2461,58,355,656,20
"5030",1,1,8400,56,427,513,35
"5031",0,1,2691,34,726,717,3
"5032",1,1,5637,44,572,715,33
"5033",1,1,4280,46,786,669,15
"5034",0,1,7472,54,141,602,96
"5035",1,0,4581,62,305,534,15
"5036",0,1,7698,71,432,835,26
"5037",0,0,2610,54,199,797,85
"5038",1,1,3062,42,552,746,63
"5039",0,0,6366,54,212,546,81
"5040",1,0,1491,25,721,598,66
"5041",1,0,1037,23,303,617,46
"5042",0,1,8132,45,160,639,21
"5043",1,0,7896,78,154,549,62
"5044",1,0,4300,38,157,511,92
"5045",1,0,7853,44,186,605,81
"5046",1,0,1126,55,368,835,3
"5047",0,0,2379,44,272,832,89
"5048",1,1,6639,53,165,533,44
"5049",1,1,3666,78,482,810,98
"5050",1,0,4399,48,238,793,99
"5051",0,1,2051,52,142,652,67
"5052",1,0,5789,74,769,622,91
"5053",0,1,1556,27,497,822,7
"5054",0,1,2913,27,540,682,44
"5055",0,0,2555,23,840,633,40
"5056",1,0,2366,30,249,717,10
"5057",0,0,1986,43,475,555,34
"5058",0,0,8308,55,270,543,72
"5059",0,1,1231,40,714,782,60
"5060",0,0,8480,46,241,683,41
"5061",1,1,1389,59,337,764,74
"5062",1,1,4530,30,205,518,24
"5063",1,1,6239,34,840,782,68
"5064",1,1,1766,70,411,844,74
"5065",1,1,2311,28,277,778,84
"5066",1,0,3449,72,550,561,13
"5067",1,1,7183,58,323,529,46
"5068",1,1,5317,67,641,565,42
"5069",0,0,1953,39,829,556,18
"5070",1,0,1611,73,648,761,65
"5071",0,1,6224,55,388,702,14
"5072",0,1,6607,30,222,830,22
"5073",0,1,2418,62,274,806,13
"5074",1,1,5767,67,465,787,30
"5075",1,1,5860,79,508,678,22
"5076",0,0,2638,23,502,727,21
"5077",0,0,2959,77,555,598,84
"5078",1,0,4440,33,719,537,32
"5079",0,0,3847,44,233,774,72
"5080",0,1,4367,57,124,749,97
"5081",1,1,1455,50,205,636,71
"5082",1,0,7683,64,366,801,44
"5083",1,1,3006,45,671,754,66
"5084",1,1,3961,55,102,815,3
"5085",1,0,6250,57,710,567,13
"5086",0,1,1942,24,404,512,50
"5087",1,0,4386,70,359,837,63
"5088",1,0,2874,78,803,596,22
"5089",0,1,4935,37,312,624,53
"5090",0,0,6041,58,115,799,74
"5091",0,0,5454,63,261,682,81
"5092",1,0,5574,41,331,683,91
"5093",0,0,2117,61,310,539,93
"5094",0,0,4099,74,416,734,32
"5095",1,0,6413,56,651,778,53
"5096",0,1,1929,48,576,583,35
"5097",1,1,3784,74,403,665,34
"5098",1,1,4869,50,231,714,45
"5099",1,0,2814,79,480,578,7
"5100",1,1,7372,44,325,770,65
"5101",0,0,6568,53,838,573,42
"5102",1,1,7259,57,477,625,69
"5103",0,0,1170,21,437,669,79
"5104",1,1,3346,56,545,596,53
"5105",1,0,2749,30,315,677,48
"5106",0,0,4093,63,358,724,72
"5107",1,1,6264,49,431,697,90
"5108",1,0,8002,63,115,597,83
"5109",0,0,6917,32,644,800,82
"5110",1,1,8430,45,420,726,4
"5111",1,0,7826,72,304,727,93
"5112",0,1,5040,63,215,737,98
"5113",0,0,4561,64,146,750,45
"5114",1,1,6390,65,485,787,61
"5115",0,0,7536,24,446,536,96
"5116",0,0,2963,61,645,658,60
"5117",1,1,7945,58,235,813,33
"5118",1,0,1513,32,659,672,78
"5119",1,0,7312,63,417,736,63
"5120",1,0,1884,63,827,694,59
"5121",1,0,7075,48,262,817,1
"5122",0,0,1079,68,651,503,30
"5123",0,0,1645,79,153,565,33
"5124",1,1,6027,71,293,625,29
"5125",0,0,7210,50,178,725,93
"5126",1,1,6232,52,403,782,93
"5127",1,1,2779,73,290,572,40
"5128",0,0,8455,46,614,526,50
"5129",1,1,6488,59,641,810,64
"5130",1,1,6519,68,773,635,6
"5131",0,1,2677,46,406,842,61
"5132",1,0,4062,79,106,672,69
"5133",0,0,8189,44,486,600,67
"5134",0,0,7472,45,604,816,88
"5135",1,1,7620,75,289,777,53
"5136",1,0,7040,48,366,544,38
"5137",1,1,7984,31,268,652,74
"5138",0,0,7072,20,507,605,61
"5139",0,1,2738,27,814,818,23
"5140",0,1,2606,50,160,687,17
"5141",1,0,5062,77,461,760,84
"5142",1,0,2821,56,706,659,72
"5143",0,0,2731,72,615,767,29
"5144",1,0,5251,64,516,516,66
"5145",0,0,4593,72,370,685,67
"5146",1,0,1133,75,469,595,40
"5147",1,1,6027,58,481,553,46
"5148",0,1,7288,42,163,680,94
"5149",1,1,2053,76,575,680,86
"5150",0,1,2908,23,176,508,23
"5151",1,1,2172,80,722,573,35
"5152",1,0,1902,56,748,618,38
"5153",1,0,7223,72,503,778,97
"5154",1,1,1040,20,765,523,15
"5155",1,1,6412,79,314,665,4
"5156",1,1,5742,54,562,727,45
"5157",1,0,3289,62,224,603,91
"5158",1,1,4748,79,328,642,51
"5159",1,1,8115,43,848,601,7
"5160",1,1,5775,70,623,679,74
"5161",0,0,6041,69,150,774,77
"5162",1,0,6781,43,275,800,62
"5163",1,0,5837,26,801,541,12
"5164",0,0,3004,26,336,508,31
"5165",0,1,2795,20,653,763,23
"5166",1,1,3310,47,718,788,87
"5167",0,1,3052,62,843,809,3
"5168",1,1,1774,57,607,771,48
"5169",1,1,5333,51,819,755,49
"5170",1,0,6658,46,624,653,73
"5171",1,0,5049,32,545,549,24
"5172",0,0,5674,25,464,647,12
"5173",1,0,4141,32,505,594,5
"5174",0,0,5572,27,814,659,63
"5175",1,0,1243,75,281,710,23
"5176",0,0,4769,22,242,710,64
"5177",0,0,1247,56,480,633,64
"5178",1,1,5905,56,367,809,38
"5179",1,1,3128,49,640,584,49
"5180",1,0,6801,47,422,838,73
"5181",1,0,6086,41,468,812,24
"5182",1,1,4036,25,309,652,97
"5183",0,0,6770,22,437,744,40
"5184",0,1,3438,67,248,654,55
"5185",1,0,1540,77,391,787,51
"5186",0,1,7941,68,271,715,9
