,const,x1,x2,x3,x4,x5,x6,PD,Default,y
6141,1.0,1,8101,18,295,523,56,0.39349434831569163,0,0
6142,1.0,1,7780,56,310,790,35,0.5457909302559627,1,0
6143,1.0,1,2400,22,114,652,30,0.33351658669541184,0,0
6144,1.0,0,1026,75,638,663,68,0.6854368799409012,1,0
6145,1.0,0,7377,22,495,846,90,0.133854601549966,0,0
6146,1.0,1,4586,62,401,776,76,0.6134027043558149,1,0
6147,1.0,0,5146,80,202,518,36,0.8083621604298017,1,0
6148,1.0,0,3681,53,146,718,13,0.4373045713869347,0,0
6149,1.0,1,8126,67,495,805,6,0.6370209095209337,1,0
6150,1.0,1,3043,63,196,518,84,0.7909029562412555,1,1
6151,1.0,0,6874,67,804,768,50,0.5325905310306637,1,0
6152,1.0,1,5899,40,534,759,36,0.4163592454225354,0,0
6153,1.0,1,3810,44,663,541,18,0.6268659065693163,1,0
6154,1.0,1,7273,58,355,606,85,0.7012378934325976,1,0
6155,1.0,1,6687,33,585,539,3,0.5245298856672518,1,0
6156,1.0,0,7625,30,510,556,3,0.3488999558129696,0,0
6157,1.0,0,6309,20,368,600,52,0.23982786721428773,0,0
6158,1.0,0,7036,42,692,795,53,0.2835688632836722,0,1
6159,1.0,1,7706,80,275,754,11,0.7740254659439866,1,1
6160,1.0,1,7904,25,712,834,90,0.2384300847904321,0,0
6161,1.0,1,7563,22,832,683,49,0.3117304962434183,0,1
6162,1.0,0,3597,69,455,756,57,0.5613862143310594,1,0
6163,1.0,1,6927,65,511,549,12,0.787228511475053,1,1
6164,1.0,1,2747,28,573,702,100,0.3497282235828,0,1
6165,1.0,1,6413,20,803,646,14,0.3206766274905954,0,0
6166,1.0,1,3883,42,703,607,92,0.5569637201377761,1,0
6167,1.0,0,7399,69,285,698,98,0.606675841888699,1,1
6168,1.0,0,4232,41,213,611,9,0.4076306955066043,0,1
6169,1.0,0,8304,37,101,523,99,0.4388133243186501,0,0
6170,1.0,0,2865,27,807,824,52,0.16764282647160667,0,0
6171,1.0,1,4321,57,256,664,38,0.6519922655348114,1,0
6172,1.0,0,2736,25,183,817,63,0.1600910726099828,0,0
6173,1.0,1,4877,39,783,700,77,0.45344259096650114,0,0
6174,1.0,0,7782,25,760,563,93,0.3014295448186276,0,0
6175,1.0,0,6626,66,824,576,48,0.670255213563871,1,0
6176,1.0,0,1198,46,168,830,52,0.2923228204405847,0,0
6177,1.0,0,5526,79,506,843,36,0.5878641427608506,1,0
6178,1.0,0,5261,60,389,756,26,0.47437291293812045,0,0
6179,1.0,1,4899,31,275,667,52,0.4034319252902321,0,0
6180,1.0,1,4425,37,688,573,5,0.5359660144837936,1,0
6181,1.0,1,5528,38,733,711,83,0.435123881424355,0,1
6182,1.0,0,8447,34,420,583,92,0.36460173880469204,0,1
6183,1.0,1,2475,21,321,571,75,0.38447709108761086,0,0
6184,1.0,1,5554,20,836,734,85,0.2623602926033502,0,0
6185,1.0,0,1931,29,209,704,5,0.24254518287022864,0,0
6186,1.0,1,4480,25,745,557,5,0.43284079659499824,0,0
6187,1.0,0,3203,79,610,669,98,0.7139925856246297,1,0
6188,1.0,1,5966,45,209,808,2,0.42525126831835286,0,1
6189,1.0,0,3821,24,379,524,11,0.31997908099750816,0,0
6190,1.0,0,3961,73,703,622,83,0.6970133938299621,1,1
6191,1.0,1,6437,30,307,548,75,0.4881984565530231,0,0
6192,1.0,1,7468,34,185,713,67,0.39587258067866243,0,1
6193,1.0,0,4288,55,445,554,84,0.587363754427315,1,0
6194,1.0,0,3720,54,737,575,25,0.5613654513121646,1,1
6195,1.0,0,7043,73,194,830,82,0.5409170418492816,1,1
6196,1.0,0,2745,45,801,565,73,0.48237849661611965,0,0
6197,1.0,0,7054,71,167,507,91,0.7549887715145883,1,1
6198,1.0,0,5060,44,281,637,78,0.41558089314903307,0,0
6199,1.0,0,5507,52,329,543,32,0.5675836551931501,1,0
6200,1.0,1,5145,63,224,629,100,0.7257805783811664,1,0
6201,1.0,0,6962,70,385,814,48,0.5247397977433501,1,0
6202,1.0,1,5147,38,754,824,40,0.3487662280963729,0,1
6203,1.0,1,2378,34,773,824,65,0.3143736814574696,0,0
6204,1.0,0,6027,30,590,546,56,0.3562424299192708,0,1
6205,1.0,0,6089,65,427,610,36,0.6367185078107476,1,0
6206,1.0,0,3608,51,270,510,92,0.5840279189769587,1,0
6207,1.0,1,2171,78,364,696,97,0.7925082501358631,1,1
6208,1.0,1,6533,68,483,829,44,0.628100491161493,1,1
6209,1.0,0,7022,20,492,670,7,0.20120260527084588,0,0
6210,1.0,1,7710,73,122,699,13,0.7570100845700711,1,0
6211,1.0,0,1893,45,672,549,21,0.4952382823520924,0,0
6212,1.0,1,2027,79,482,573,79,0.8550276447979763,1,1
6213,1.0,1,4732,67,331,633,12,0.7531968938478691,1,1
6214,1.0,0,6688,67,352,562,77,0.6885168986141094,1,1
6215,1.0,0,5674,33,529,533,12,0.3933074659972118,0,0
6216,1.0,1,5162,37,271,553,63,0.5519240442490226,1,0
6217,1.0,1,1172,54,144,761,13,0.5496661581469626,1,1
6218,1.0,1,2312,21,171,767,21,0.24953980650150864,0,0
6219,1.0,1,1587,25,632,841,83,0.23436550544459733,0,1
6220,1.0,0,4798,71,303,833,51,0.5191763364967305,1,1
6221,1.0,0,5255,42,374,712,67,0.3407759881217998,0,1
6222,1.0,0,7507,66,264,678,26,0.5941703398083922,1,0
6223,1.0,1,8413,64,221,552,16,0.778996616549619,1,0
6224,1.0,1,8448,74,162,576,32,0.8279027578931906,1,1
6225,1.0,1,5534,73,675,842,72,0.662926568489185,1,1
6226,1.0,0,3806,18,426,515,91,0.2773103273916054,0,0
6227,1.0,1,1241,41,525,605,40,0.5489578857784578,1,0
6228,1.0,1,2255,65,729,708,100,0.6892978675877532,1,1
6229,1.0,1,7405,30,768,708,17,0.36310964791625105,0,0
6230,1.0,0,4230,66,812,684,86,0.5895080642237726,1,1
6231,1.0,1,6060,37,529,608,93,0.507881149327826,1,1
6232,1.0,0,1797,57,656,623,8,0.552002494616511,1,1
6233,1.0,1,3428,76,420,694,35,0.7805549034084291,1,1
6234,1.0,1,7646,67,265,530,80,0.8095454872510404,1,1
6235,1.0,1,5289,66,784,710,38,0.696191298448029,1,1
6236,1.0,0,2953,25,840,535,1,0.3207273663880193,0,1
6237,1.0,0,8082,27,769,598,80,0.29412284820985135,0,1
6238,1.0,0,5836,47,731,801,17,0.3203806477931708,0,0
6239,1.0,1,2512,23,412,631,59,0.3575645811264997,0,0
6240,1.0,0,6389,23,643,516,42,0.3171381789560489,0,0
6241,1.0,0,7199,70,512,616,91,0.67611041829788,1,1
6242,1.0,1,7610,47,463,578,50,0.6262677290187921,1,1
6243,1.0,1,7266,20,690,764,33,0.24411702388960557,0,0
6244,1.0,0,1185,21,291,736,34,0.17475740938977966,0,0
6245,1.0,0,4269,68,779,793,99,0.5222227795645629,1,1
6246,1.0,1,1493,72,581,729,87,0.731261760299111,1,1
6247,1.0,1,2403,67,630,740,3,0.6838550290120589,1,1
6248,1.0,0,1262,35,397,809,77,0.2238086324947793,0,1
6249,1.0,0,8296,29,805,622,53,0.29421423621074705,0,0
6250,1.0,1,7294,66,265,754,50,0.6654528304786833,1,0
6251,1.0,1,5624,68,343,801,87,0.6488857726916869,1,1
6252,1.0,0,1040,68,824,701,92,0.5950518251042971,1,0
6253,1.0,1,7817,42,737,830,1,0.3802508513395809,0,1
6254,1.0,0,6407,47,310,536,75,0.5250819085823734,1,0
6255,1.0,1,6831,58,672,681,81,0.648384215142533,1,0
6256,1.0,1,6442,65,154,512,25,0.8064832442913726,1,1
6257,1.0,1,8254,43,825,583,73,0.5853732591549067,1,0
6258,1.0,1,4980,64,118,848,96,0.5763176330333162,1,0
6259,1.0,1,6951,74,692,513,67,0.8548911968684678,1,1
6260,1.0,0,4326,62,259,850,31,0.4188905109833032,0,1
6261,1.0,1,6131,78,609,632,98,0.8243327113234435,1,1
6262,1.0,0,7079,49,352,676,8,0.43234516497385184,0,0
6263,1.0,0,3493,74,619,587,40,0.7280046918700243,1,1
6264,1.0,0,1830,19,549,588,23,0.23978774834645464,0,0
6265,1.0,1,6480,78,281,715,86,0.7822783749442875,1,0
6266,1.0,0,1569,72,317,758,32,0.5882702025488257,1,1
6267,1.0,1,7089,27,554,734,47,0.3182142660265901,0,1
6268,1.0,1,1784,79,673,804,52,0.7372113988795285,1,1
6269,1.0,0,1622,66,545,656,19,0.6111148167452568,1,0
6270,1.0,0,2127,75,213,769,26,0.6077579743759928,1,1
6271,1.0,0,7975,30,114,752,84,0.2219466098565567,0,0
6272,1.0,1,4683,63,698,820,39,0.5887796048028093,1,1
6273,1.0,0,3572,50,200,712,6,0.4135592434051762,0,1
6274,1.0,0,2672,27,291,541,82,0.3335683596136725,0,0
6275,1.0,1,6124,33,351,760,54,0.35144348756330085,0,0
6276,1.0,1,2805,63,471,507,3,0.7966943997350108,1,0
6277,1.0,1,4557,35,382,789,89,0.3478861805399482,0,0
6278,1.0,1,4696,75,350,822,43,0.6938838411530034,1,0
6279,1.0,1,3861,38,338,677,80,0.46217076526251005,0,1
6280,1.0,1,7342,55,385,838,79,0.49761356269149787,0,1
6281,1.0,0,5928,73,460,803,76,0.5623947750993016,1,1
6282,1.0,1,2422,45,302,742,69,0.47777760341335435,0,0
6283,1.0,1,7479,38,144,790,33,0.37399924574663085,0,1
6284,1.0,1,1684,59,273,746,14,0.6086586639054826,1,0
6285,1.0,1,1889,25,436,849,62,0.22977946271094948,0,0
6286,1.0,0,3861,58,185,771,11,0.44312446044607356,0,0
6287,1.0,1,7509,49,743,708,82,0.5438134472268067,1,1
6288,1.0,0,5204,54,602,569,69,0.5661121057975518,1,1
6289,1.0,0,5347,65,446,772,7,0.5100082810687141,1,0
6290,1.0,0,3953,48,357,816,49,0.3183308464015699,0,0
6291,1.0,1,4409,65,402,696,72,0.6975038842159964,1,1
6292,1.0,1,3478,36,194,833,84,0.32496232965121447,0,1
6293,1.0,1,1560,51,844,715,63,0.5574523967060258,1,1
6294,1.0,1,3151,43,379,612,11,0.5625667476772089,1,1
6295,1.0,1,8483,78,406,814,68,0.7232292126048159,1,0
6296,1.0,1,7521,69,632,723,63,0.7117444218249197,1,1
6297,1.0,0,5665,36,472,807,11,0.23176827427650748,0,0
6298,1.0,1,2062,43,163,681,38,0.507407182076091,1,1
6299,1.0,0,8068,79,745,617,37,0.7468959283024974,1,1
6300,1.0,0,1086,56,631,735,92,0.452560524193493,0,0
6301,1.0,0,3920,74,186,763,70,0.6030948600039299,1,1
6302,1.0,0,6602,65,762,591,86,0.6507341119327416,1,1
6303,1.0,1,6860,54,373,725,23,0.5781355777386201,1,0
6304,1.0,0,4438,42,251,809,94,0.2745096343352568,0,0
6305,1.0,1,6960,60,756,778,2,0.593285150243741,1,1
6306,1.0,1,3503,68,173,734,12,0.6962843842046673,1,1
6307,1.0,0,6776,60,587,592,47,0.6046662736744619,1,0
6308,1.0,0,8168,64,531,781,10,0.4930671821529884,0,0
6309,1.0,1,8197,52,386,743,79,0.5447750772705571,1,0
6310,1.0,1,1440,37,248,593,12,0.5199339896260173,1,1
6311,1.0,1,6466,56,811,683,33,0.6289859801162697,1,0
6312,1.0,0,7247,22,495,779,25,0.1608688804078651,0,0
6313,1.0,0,8335,32,145,768,34,0.2264993801819314,0,1
6314,1.0,1,4263,22,314,824,80,0.2234625209674266,0,0
6315,1.0,0,2669,24,665,734,57,0.19319492504809577,0,0
6316,1.0,0,4277,35,450,591,5,0.36763891042094415,0,0
6317,1.0,0,4640,40,162,678,30,0.34793901958859447,0,0
6318,1.0,0,2180,66,771,665,72,0.6042128798825736,1,1
6319,1.0,0,7689,79,572,544,30,0.7886732866906011,1,1
6320,1.0,1,5203,37,279,596,5,0.5175248277247931,1,1
6321,1.0,0,3372,47,783,505,94,0.5498663535553343,1,0
6322,1.0,1,1568,67,266,739,5,0.6845500670291507,1,1
6323,1.0,0,6076,20,640,530,30,0.28323888562445393,0,0
6324,1.0,0,4444,70,546,540,97,0.727192668118768,1,1
6325,1.0,1,7358,67,124,630,88,0.7549863973614692,1,1
6326,1.0,1,8092,73,720,562,8,0.8287862390563578,1,1
6327,1.0,1,2789,71,120,533,20,0.8309946471979756,1,1
6328,1.0,1,1609,78,358,569,71,0.8517807769002314,1,1
6329,1.0,0,3047,33,236,684,66,0.28512957790801047,0,0
6330,1.0,1,3931,30,597,664,43,0.39643149673422995,0,1
6331,1.0,0,2234,56,222,566,38,0.5874170913691056,1,0
6332,1.0,1,1852,33,726,541,62,0.522925141206319,1,0
6333,1.0,0,1769,72,320,643,18,0.6740902885200493,1,1
6334,1.0,0,7650,68,797,765,70,0.5446354389513195,1,1
6335,1.0,1,3021,65,604,746,61,0.6625330488968005,1,1
6336,1.0,0,6694,33,746,550,41,0.3803377319981302,0,1
6337,1.0,0,5851,37,441,589,82,0.3873929689226215,0,0
6338,1.0,0,8315,32,171,512,63,0.40018366021718166,0,0
6339,1.0,0,2884,59,502,764,14,0.4583087668958122,0,0
6340,1.0,1,1260,42,570,654,78,0.519405712775914,1,0
6341,1.0,0,3992,23,358,734,50,0.18721585073485375,0,0
6342,1.0,1,3188,56,589,841,7,0.5049060601476729,1,1
6343,1.0,0,6852,42,721,588,3,0.43512703604629127,0,0
6344,1.0,0,6654,24,770,606,7,0.2654873022920852,0,0
6345,1.0,0,4807,55,141,773,14,0.41304605536823696,0,0
6346,1.0,1,7885,51,735,572,58,0.6661498232740393,1,0
6347,1.0,0,5208,67,781,584,79,0.673141144373408,1,1
6348,1.0,0,4255,62,389,723,48,0.520287811411377,1,1
6349,1.0,0,6869,25,834,522,80,0.3299052632440446,0,0
6350,1.0,0,1945,45,678,575,41,0.47435188770055653,0,1
6351,1.0,0,1052,26,120,787,23,0.17913372261543,0,0
6352,1.0,0,1270,42,293,565,86,0.45339123166456424,0,0
6353,1.0,1,6532,72,656,622,54,0.7933477768311261,1,1
6354,1.0,1,7002,71,598,671,87,0.7592886361834591,1,1
6355,1.0,1,8105,50,414,682,86,0.5739927634513062,1,0
6356,1.0,1,8471,41,289,738,68,0.44241543495745506,0,0
6357,1.0,1,2678,50,325,653,55,0.596630695756998,1,0
6358,1.0,1,7369,49,241,570,32,0.6501307443133257,1,1
6359,1.0,0,1908,54,459,750,40,0.4215964493015317,0,0
6360,1.0,0,6837,68,309,658,40,0.6278978413231882,1,1
6361,1.0,1,4850,80,784,774,32,0.762574758877899,1,1
6362,1.0,1,7048,21,822,772,2,0.2465399699346616,0,0
6363,1.0,1,6987,62,203,838,37,0.5651771398134929,1,1
6364,1.0,0,4229,73,784,711,11,0.6333990126022109,1,1
6365,1.0,1,2613,67,265,675,40,0.7272337783849583,1,1
6366,1.0,0,4117,64,192,722,11,0.540425159378078,1,0
6367,1.0,0,7280,46,352,562,33,0.4944891952546694,0,0
6368,1.0,1,4381,53,626,509,32,0.7253423695075536,1,0
6369,1.0,0,1300,43,665,764,71,0.3125365102148,0,1
6370,1.0,0,2670,56,650,649,4,0.5215638337876408,1,1
6371,1.0,1,7604,33,180,628,45,0.453115367432004,0,1
6372,1.0,1,3193,76,797,842,79,0.6884378312838438,1,1
6373,1.0,0,4265,51,494,519,66,0.5769780173553375,1,1
6374,1.0,0,5822,54,126,511,20,0.611251670026122,1,0
6375,1.0,1,1207,26,215,526,21,0.46711495190014723,0,1
6376,1.0,0,1949,26,587,685,2,0.23252278112347752,0,0
6377,1.0,1,6832,25,283,595,18,0.4031141734821105,0,0
6378,1.0,1,3747,78,225,597,54,0.8400457038268291,1,1
6379,1.0,1,2499,20,565,547,71,0.3935993957971839,0,0
6380,1.0,1,5942,28,792,644,30,0.393251892328024,0,1
6381,1.0,1,6772,26,682,727,36,0.31468763359744695,0,1
6382,1.0,0,1939,39,226,561,14,0.42786342865988136,0,0
6383,1.0,0,1149,76,449,750,42,0.6313090009751783,1,0
6384,1.0,1,5034,67,668,818,24,0.627297333867661,1,0
6385,1.0,0,6823,66,362,616,67,0.6412215922368738,1,0
6386,1.0,0,7108,72,837,689,41,0.6407852165893585,1,1
6387,1.0,0,6715,39,789,576,22,0.41609499795918553,0,1
6388,1.0,1,2534,63,619,704,21,0.675258031088916,1,1
6389,1.0,0,7820,78,401,551,34,0.7782692541479189,1,1
6390,1.0,0,8403,52,236,727,54,0.4207049659309917,0,1
6391,1.0,0,6253,58,804,824,49,0.4015578916031423,0,0
6392,1.0,0,4388,28,600,764,60,0.2025227765469856,0,0
6393,1.0,0,1083,33,402,539,100,0.3887116711158183,0,0
6394,1.0,1,6716,63,657,698,75,0.6794759170200448,1,1
6395,1.0,0,6319,41,425,822,40,0.258745340731448,0,1
6396,1.0,1,4621,68,808,793,23,0.6547261027958721,1,0
6397,1.0,0,4203,38,835,557,14,0.42152222391276645,0,1
6398,1.0,1,6356,74,326,617,2,0.8082919789082381,1,1
6399,1.0,1,7359,62,450,737,30,0.6426973580520582,1,1
6400,1.0,1,1045,74,845,829,13,0.6807024574252029,1,1
6401,1.0,0,1381,54,181,722,73,0.4437010921620552,0,0
6402,1.0,1,5023,45,250,774,91,0.4521757162824786,0,0
6403,1.0,0,5235,67,211,547,68,0.6987696329683617,1,1
6404,1.0,1,5868,22,710,826,62,0.22234812627778924,0,0
6405,1.0,1,1091,20,179,742,27,0.25741062368957074,0,1
6406,1.0,1,4286,44,359,686,28,0.5130890380238595,1,0
6407,1.0,0,4297,63,125,705,69,0.5443625296343464,1,1
6408,1.0,1,5055,54,835,574,77,0.6901565983271342,1,1
6409,1.0,1,6362,77,797,506,46,0.8712964106687744,1,1
6410,1.0,0,5388,40,515,801,20,0.2642938279469849,0,1
6411,1.0,0,5485,80,257,801,18,0.6292653909906916,1,1
6412,1.0,0,8000,51,170,568,79,0.5381158999994169,1,1
6413,1.0,0,5086,47,742,683,36,0.407949574221851,0,1
6414,1.0,0,3139,29,145,553,43,0.3423028312651193,0,0
6415,1.0,1,6666,20,568,792,4,0.22788234877526697,0,0
6416,1.0,1,5174,36,390,586,8,0.5158632980442519,1,0
6417,1.0,1,4754,54,435,553,4,0.704413279055512,1,1
6418,1.0,1,4313,34,106,509,14,0.5581164749870046,1,0
6419,1.0,1,5683,50,783,790,39,0.4876907368487564,0,1
6420,1.0,0,4506,57,645,640,67,0.538444070933111,1,0
6421,1.0,1,7945,23,570,840,35,0.22127562431603492,0,1
6422,1.0,0,3689,79,749,694,94,0.6972921758264381,1,0
6423,1.0,0,7286,22,828,594,71,0.25794418488309057,0,1
6424,1.0,0,3100,68,432,847,94,0.47882417198592997,0,0
6425,1.0,1,7033,59,101,767,62,0.5924555910268678,1,0
6426,1.0,0,7655,35,349,637,54,0.3339598486017271,0,0
6427,1.0,0,7611,79,840,788,63,0.6299642131611036,1,1
6428,1.0,1,6029,67,744,572,40,0.7878403941721012,1,1
6429,1.0,1,5846,32,334,634,55,0.43875597081012163,0,1
6430,1.0,0,5668,24,607,820,70,0.15368042980708954,0,0
6431,1.0,1,6628,24,428,666,87,0.3408036008667264,0,1
6432,1.0,1,5169,75,241,833,93,0.6863168159965455,1,1
6433,1.0,1,6066,46,207,618,94,0.5863139259860813,1,0
6434,1.0,1,8142,35,484,803,84,0.33774085030682943,0,1
6435,1.0,1,6414,35,210,793,82,0.34497291019697846,0,0
6436,1.0,0,1673,56,714,769,19,0.42563096541927836,0,1
6437,1.0,0,8414,33,557,806,90,0.21221934284724037,0,0
6438,1.0,0,1755,49,577,501,64,0.5721526775794167,1,1
6439,1.0,1,4146,26,829,583,19,0.42187420873153986,0,0
6440,1.0,0,7799,32,385,639,2,0.30720361859884465,0,1
6441,1.0,1,1394,65,108,678,67,0.7095791332431864,1,1
6442,1.0,1,3236,37,548,589,56,0.5231447446759666,1,1
6443,1.0,0,8135,66,597,689,93,0.5856104750414678,1,0
6444,1.0,0,5720,72,691,609,28,0.6976458728517203,1,0
6445,1.0,0,8058,79,599,528,95,0.7971238845458306,1,1
6446,1.0,0,6696,24,354,831,53,0.14913445872784664,0,0
6447,1.0,1,6053,66,371,563,75,0.7861859108374059,1,0
6448,1.0,1,3766,64,260,575,57,0.765996901789859,1,1
6449,1.0,0,2485,60,195,677,12,0.5378086562207123,1,0
6450,1.0,0,5616,26,117,594,91,0.2887633662822044,0,1
6451,1.0,1,5080,66,709,671,86,0.722055176040778,1,0
6452,1.0,1,4099,54,801,665,37,0.6243676629862773,1,1
6453,1.0,0,4938,66,583,743,10,0.542930213798128,1,0
6454,1.0,1,5629,46,802,771,55,0.4642081683044268,0,0
6455,1.0,1,5540,78,697,737,28,0.7699847630015686,1,1
6456,1.0,1,7832,23,414,686,80,0.31802331589018273,0,0
6457,1.0,1,5955,28,633,763,91,0.3065166988981493,0,0
6458,1.0,0,3155,54,306,793,3,0.38828120226558555,0,1
6459,1.0,1,6433,19,167,825,97,0.20338340132694321,0,0
6460,1.0,1,1632,36,623,664,37,0.4532789741525222,0,0
6461,1.0,0,2310,47,324,545,94,0.5178577249042935,1,0
6462,1.0,1,7240,26,565,515,77,0.47593204958792296,0,1
6463,1.0,0,1122,21,308,681,21,0.20175553644512562,0,0
6464,1.0,1,6481,31,272,848,61,0.27420039098852833,0,0
6465,1.0,0,5014,49,294,583,65,0.506716379996621,1,1
6466,1.0,1,1181,43,618,556,33,0.6062849969544162,1,0
6467,1.0,0,8017,19,236,670,78,0.19503561479694176,0,0
6468,1.0,0,1387,78,726,548,74,0.7799300811461622,1,1
6469,1.0,0,5991,61,790,730,87,0.5049642807534329,1,0
6470,1.0,0,8383,72,703,799,90,0.5559973266896517,1,1
6471,1.0,1,7939,21,356,713,76,0.2834597197612397,0,0
6472,1.0,0,4399,71,382,794,57,0.550377405334531,1,1
6473,1.0,1,5893,63,804,838,61,0.5746921809127878,1,0
6474,1.0,0,3493,36,374,645,21,0.33687709921545145,0,0
6475,1.0,0,5145,63,445,558,38,0.6571857888010766,1,1
6476,1.0,1,5148,76,327,784,88,0.7269885106431252,1,1
6477,1.0,1,3989,77,275,707,72,0.7800411762680449,1,1
6478,1.0,0,1869,71,273,597,23,0.6975994500053869,1,0
6479,1.0,0,4767,79,720,634,28,0.7364194007565542,1,1
6480,1.0,1,2657,70,184,552,69,0.8164912862304456,1,1
6481,1.0,1,5613,65,697,827,14,0.6020579387846366,1,1
6482,1.0,1,6607,44,761,745,28,0.46569913847209293,0,0
6483,1.0,0,2908,42,317,558,83,0.45897722991839873,0,0
6484,1.0,0,6191,46,653,662,76,0.41490669059932633,0,1
6485,1.0,1,1194,71,322,563,7,0.8170056741246309,1,1
6486,1.0,0,3554,74,196,771,96,0.5969188581369503,1,0
6487,1.0,0,4056,25,452,620,12,0.2642774323581371,0,0
6488,1.0,0,3729,37,120,823,42,0.22952411937051886,0,0
6489,1.0,0,1675,56,425,645,11,0.5247736515219924,1,1
6490,1.0,1,1560,75,793,604,65,0.820477851511082,1,1
6491,1.0,0,7370,20,542,520,67,0.2898146125446936,0,0
6492,1.0,1,1707,38,196,763,34,0.39454526485092856,0,0
6493,1.0,1,1311,73,373,610,5,0.805752908309998,1,1
6494,1.0,1,1439,69,590,643,22,0.7615525515728397,1,1
6495,1.0,0,2587,20,753,761,6,0.15822190764610988,0,0
6496,1.0,0,4636,19,387,762,84,0.1527031144132171,0,0
6497,1.0,1,5062,42,239,557,79,0.596206921910559,1,1
6498,1.0,0,7286,27,349,596,27,0.29546029764879617,0,0
6499,1.0,1,8409,46,360,821,39,0.4245190100824871,0,0
6500,1.0,0,5015,57,439,769,15,0.43514776194937954,0,0
6501,1.0,1,1846,49,303,572,42,0.6486659722922974,1,1
6502,1.0,0,6565,46,186,574,28,0.4848434098701425,0,0
6503,1.0,1,1345,29,548,503,38,0.5146751003364821,1,0
6504,1.0,1,7318,79,830,656,63,0.8187055017618262,1,1
6505,1.0,0,1244,26,276,698,63,0.2251437994508394,0,1
6506,1.0,0,1648,46,431,562,79,0.4944891952546694,0,0
6507,1.0,1,3011,36,665,647,78,0.46686205159720623,0,0
6508,1.0,1,5856,66,349,572,35,0.7812790683710056,1,1
6509,1.0,1,4296,66,499,578,40,0.777963074363886,1,1
6510,1.0,0,7459,60,632,573,83,0.6191788650029101,1,0
6511,1.0,1,6481,53,754,797,95,0.511172775980453,1,0
6512,1.0,1,8287,31,236,682,31,0.3918752168392213,0,0
6513,1.0,1,6813,25,131,593,27,0.40466311135943267,0,0
6514,1.0,0,8199,27,311,570,89,0.3131625900450058,0,0
6515,1.0,1,7647,77,763,615,15,0.8266180869395698,1,1
6516,1.0,0,3685,78,699,507,2,0.8017304733122708,1,1
6517,1.0,1,5644,47,608,820,47,0.4348200832871066,0,1
6518,1.0,1,3165,57,156,597,7,0.6991659389224915,1,0
6519,1.0,1,5150,55,108,628,2,0.6605998927566322,1,0
6520,1.0,0,2958,26,712,828,74,0.1605537322101594,0,0
6521,1.0,0,4520,37,308,627,60,0.3588129439755954,0,0
6522,1.0,1,7160,69,176,740,96,0.7003965422128312,1,1
6523,1.0,0,5296,39,389,568,34,0.4223604842800396,0,1
6524,1.0,0,2430,22,554,718,75,0.18914789258230094,0,0
6525,1.0,1,6396,38,321,759,5,0.39762304487076555,0,1
6526,1.0,0,8492,79,334,639,34,0.7332856157244912,1,1
6527,1.0,1,8472,21,638,732,5,0.27121193397804,0,0
6528,1.0,0,6726,36,403,535,92,0.41984706392732857,0,1
6529,1.0,1,4074,37,261,540,7,0.5622417839663724,1,1
6530,1.0,1,5928,32,327,681,28,0.4019374190059265,0,0
6531,1.0,1,8493,36,683,795,82,0.3523276720525729,0,1
6532,1.0,0,5281,24,701,583,91,0.28016257115360593,0,0
6533,1.0,1,6202,79,535,822,67,0.7258411555060817,1,1
6534,1.0,0,8420,62,626,778,95,0.47608709706006724,0,0
6535,1.0,0,6177,79,800,826,13,0.6010464758980395,1,0
6536,1.0,0,4994,65,558,597,78,0.6463348668020926,1,1
6537,1.0,0,6084,37,469,526,9,0.4364383218404661,0,1
6538,1.0,0,7134,50,269,722,96,0.405780060055574,0,1
6539,1.0,1,7409,78,429,631,54,0.8247980354611918,1,1
6540,1.0,0,1874,33,554,815,38,0.2074196351902864,0,0
6541,1.0,0,2611,42,244,728,3,0.3293103614450871,0,1
6542,1.0,0,8255,70,612,640,23,0.6589800060455905,1,0
6543,1.0,0,5276,68,807,521,21,0.7239023377243551,1,1
6544,1.0,0,6859,40,181,558,90,0.43976827195285634,0,1
6545,1.0,1,7884,79,769,507,49,0.8794142867518193,1,1
6546,1.0,0,3720,67,553,700,52,0.5864442415962818,1,0
6547,1.0,1,6928,23,258,658,21,0.33786967257345624,0,0
6548,1.0,1,3319,37,525,563,67,0.5439563103883396,1,1
6549,1.0,1,2362,72,671,743,83,0.7223200960673205,1,1
6550,1.0,1,7746,44,670,805,87,0.41813759840631726,0,0
6551,1.0,1,1406,27,355,605,43,0.4141024403648895,0,0
6552,1.0,1,1623,27,545,603,82,0.4156641972347602,0,0
6553,1.0,1,6428,48,616,702,26,0.5389668066309286,1,1
6554,1.0,0,2176,64,840,682,82,0.5721733191310768,1,0
6555,1.0,0,3105,46,424,713,41,0.3757161517932956,0,0
6556,1.0,1,4892,48,153,751,25,0.49964097295265014,0,1
6557,1.0,1,5123,43,383,771,39,0.4353943576169046,0,0
6558,1.0,0,4162,53,778,742,77,0.41840845992598,0,1
6559,1.0,0,2489,29,425,723,90,0.2314940999989834,0,0
6560,1.0,1,7691,25,672,662,53,0.35250932570819854,0,0
6561,1.0,1,4139,78,682,610,93,0.8343465115221329,1,1
6562,1.0,1,4822,68,819,798,57,0.6510812371705528,1,0
6563,1.0,1,5700,78,734,588,62,0.8438975786177909,1,1
6564,1.0,0,4679,72,834,757,40,0.5890491010377622,1,0
